RENDERING NPI,PROVIDER LEGAL NAME,CALENDAR YEAR,DELIVERY SYSTEM,PROVIDER TYPE,AGE GROUP,ADV USER CNT,ADV USER ANNOTATION CODE,ADV SVC CNT,ADV  SVC ANNOTATION CODE,PREV USER CNT,PREV USER ANNOTATION CODE,PREV SVC CNT,PREV SVC ANNOTATION CODE,TXMT USER CNT,TXMT USER ANNOTATION CODE,TXMT SVC CNT,TXMT SVC ANNOTATION CODE,EXAM USER CNT,EXAM USER ANNOTATION CODE,EXAM SVC CNT,EXAM SVC ANNOTATION CODE
1053464347,KOR TZE KING J,2021,FFS,RENDERING,AGE 21+,112,,812,,79,,81,,96,,359,,86,,90,
1053464347,KOR TZE KING J,2021,PHP,RENDERING,AGE 0-20,53,,225,,45,,75,,,1,,1,48,,52,
1053464347,KOR TZE KING J,2021,PHP,RENDERING,AGE 21+,32,,131,,19,,30,,,1,,2,19,,21,
1053465955,TRAN NGUYEN N,2021,FFS,RENDERING,AGE 0-20,737,,"8,528",,720,,"2,742",,325,,"1,217",,709,,807,
1053465955,TRAN NGUYEN N,2021,FFS,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,1,,1,,1
1053465955,TRAN NGUYEN N,2021,PHP,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,2,0,,0,
1053471441,MEHTA AMI R,2021,FFS,RENDERING,AGE 0-20,29,,178,,20,,71,,14,,33,,19,,19,
1053471441,MEHTA AMI R,2021,FFS,RENDERING,AGE 21+,34,,162,,,1,,2,21,,63,,21,,21,
1053473108,RYOO VICTOR,2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,2,,1,,2,,1,,2
1053473108,RYOO VICTOR,2021,FFS,RENDERING,AGE 21+,39,,229,,23,,43,,22,,101,,36,,36,
1053473389,WESTERN DENTAL SERVICES INC,2021,PHP,RENDERING,AGE 21+,,1,,1,0,,0,,0,,0,,0,,0,
1053473389,"WESTERN DENTAL SERVICES, INC.",2021,PHP,RENDERING,AGE 21+,,1,,1,0,,0,,0,,0,,0,,0,
1053477539,"MISTRY, UMESHKUMAR J, DDS",2021,FFS,RENDERING,AGE 0-20,26,,213,,24,,51,,21,,79,,24,,26,
1053477539,"MISTRY, UMESHKUMAR J, DDS",2021,FFS,RENDERING,AGE 21+,52,,427,,41,,42,,52,,225,,47,,47,
1053477539,UMESHKUMARJ MISTRY DDS,2021,FFS,RENDERING,AGE 0-20,26,,213,,24,,51,,21,,79,,24,,26,
1053477539,UMESHKUMARJ MISTRY DDS,2021,FFS,RENDERING,AGE 21+,52,,427,,41,,42,,52,,225,,47,,47,
1053479345,LE THANG Q,2021,FFS,RENDERING,AGE 0-20,165,,877,,135,,415,,82,,193,,70,,70,
1053479345,LE THANG Q,2021,FFS,RENDERING,AGE 21+,190,,579,,36,,68,,133,,332,,53,,53,
1053479345,LE THANG Q,2021,GMC,RENDERING,AGE 0-20,,1,,1,,1,,1,,1,,1,,1,,1
1053479345,LE THANG Q,2021,PHP,RENDERING,AGE 0-20,,1,,2,0,,0,,,1,,2,0,,0,
1053479345,LE THANG Q,2021,PHP,RENDERING,AGE 21+,,1,,1,0,,0,,,1,,1,0,,0,
1053481465,TRAN KIET M,2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,2,,1,,1,,1,,1
1053481465,TRAN KIET M,2021,FFS,RENDERING,AGE 21+,18,,40,,0,,0,,,1,,1,11,,11,
1053481663,THAI BRANDON T,2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,2,,1,,1,,1,,1
1053481663,THAI BRANDON T,2021,FFS,RENDERING,AGE 21+,22,,79,,,1,,1,,1,,2,18,,18,
1053481663,THAI BRANDON T,2021,PHP,RENDERING,AGE 0-20,35,,293,,34,,134,,,1,,1,32,,38,
1053481663,THAI BRANDON T,2021,PHP,RENDERING,AGE 21+,71,,433,,65,,118,,19,,57,,68,,86,
1053482463,"WU, YING, DDS",2021,FFS,RENDERING,AGE 0-20,77,,474,,64,,149,,38,,100,,64,,71,
1053482463,"WU, YING, DDS",2021,FFS,RENDERING,AGE 21+,113,,729,,64,,68,,85,,392,,72,,72,
1053482463,"WU, YING, DDS",2021,PHP,RENDERING,AGE 0-20,76,,472,,68,,152,,27,,62,,67,,73,
1053482463,"WU, YING, DDS",2021,PHP,RENDERING,AGE 21+,65,,391,,42,,44,,42,,142,,43,,44,
1053483339,MITCHELL CECILIA R,2021,PHP,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1053483339,MITCHELL CECILIA R,2021,PHP,RENDERING,AGE 21+,35,,164,,12,,12,,26,,69,,21,,22,
1053491993,"SINGH, MANINDER, DDS",2021,FFS,RENDERING,AGE 0-20,123,,"1,558",,116,,540,,40,,109,,118,,147,
1053491993,"SINGH, MANINDER, DDS",2021,FFS,RENDERING,AGE 21+,188,,"1,605",,127,,258,,141,,562,,151,,153,
1053491993,"SINGH, MANINDER, DDS",2021,PHP,RENDERING,AGE 0-20,,1,,2,,1,,2,,1,,1,,1,,1
1053491993,"SINGH, MANINDER, DDS",2021,PHP,RENDERING,AGE 21+,,1,,2,,1,,1,0,,0,,,1,,1
1053493536,"NGUYEN, JAMES A, DDS",2021,PHP,RENDERING,AGE 0-20,,1,,1,,1,,1,,1,,1,,1,,1
1053493536,"NGUYEN, JAMES A, DDS",2021,PHP,RENDERING,AGE 21+,,1,,1,0,,0,,0,,0,,,1,,1
1053498410,PHAM NGHIA D,2021,FFS,RENDERING,AGE 0-20,,1,,1,,1,,1,0,,0,,0,,0,
1053498410,PHAM NGHIA D,2021,FFS,RENDERING,AGE 21+,,1,,1,0,,0,,,1,,1,0,,0,
1053507996,VILLADA ALEJANDRA,2021,FFS,RENDERING,AGE 0-20,81,,987,,74,,206,,45,,185,,78,,99,
1053507996,VILLADA ALEJANDRA,2021,FFS,RENDERING,AGE 21+,101,,"1,089",,46,,67,,82,,377,,79,,79,
1053511519,LEUNG CHI C,2021,FFS,RENDERING,AGE 0-20,19,,52,,,1,,1,12,,32,,,1,,1
1053511519,LEUNG CHI C,2021,FFS,RENDERING,AGE 21+,75,,244,,25,,39,,44,,81,,43,,43,
1053512913,"MALDONADO, ELVA D, DDS",2021,FFS,RENDERING,AGE 0-20,15,,59,,13,,27,,,1,,1,13,,13,
1053512913,"MALDONADO, ELVA D, DDS",2021,FFS,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,1,,1,,1
1053525022,"NGUYEN, CHAU N, DDS INC",2021,FFS,RENDERING,AGE 0-20,513,,"4,955",,364,,988,,321,,908,,350,,371,
1053525022,"NGUYEN, CHAU N, DDS INC",2021,FFS,RENDERING,AGE 21+,275,,"1,728",,74,,146,,235,,798,,81,,81,
1053525022,"NGUYEN, CHAU N, DDS INC",2021,PHP,RENDERING,AGE 0-20,,1,,1,,1,,1,,1,,1,,1,,1
1053525667,"CLIFT, SUZANNE R, DDS",2021,FFS,RENDERING,AGE 0-20,205,,"2,677",,167,,649,,140,,"1,215",,188,,258,
1053526129,LIM GEORGE D,2021,FFS,RENDERING,AGE 0-20,515,,"6,774",,448,,"1,411",,264,,848,,462,,621,
1053526129,LIM GEORGE D,2021,FFS,RENDERING,AGE 21+,"1,027",,"8,216",,543,,"1,044",,720,,"2,707",,722,,724,
1053532408,NGO TIEN T,2021,FFS,RENDERING,AGE 0-20,92,,"1,078",,82,,282,,56,,191,,81,,107,
1053532408,NGO TIEN T,2021,FFS,RENDERING,AGE 21+,125,,901,,84,,166,,80,,246,,83,,83,
1053533869,DAWANA THELMA C,2021,FFS,RENDERING,AGE 0-20,14,,127,,14,,49,,,1,,2,,1,,2
1053533869,DAWANA THELMA C,2021,FFS,RENDERING,AGE 21+,21,,149,,18,,18,,,1,,2,20,,20,
1053541763,ESTIVA CHERYL B,2021,FFS,RENDERING,AGE 0-20,254,,"1,699",,205,,493,,84,,253,,183,,213,
1053548263,"WASSILIAN, VATCHE S DDS",2021,FFS,RENDERING,AGE 0-20,349,,"4,654",,329,,890,,165,,663,,328,,421,
1053548263,"WASSILIAN, VATCHE S DDS",2021,FFS,RENDERING,AGE 21+,592,,"4,905",,482,,957,,308,,"1,211",,475,,476,
1053570036,TRAN HUONGLAN,2021,PHP,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,2,,1,,1
1053575183,GARG RAJIV,2021,FFS,RENDERING,AGE 21+,,1,,1,0,,0,,,1,,1,0,,0,
1053584243,HOSSEINI AZADEH,2021,FFS,RENDERING,AGE 0-20,57,,571,,46,,154,,40,,132,,44,,50,
1053590067,SARVAIYA AVANI P,2021,FFS,RENDERING,AGE 0-20,128,,"1,339",,115,,367,,54,,297,,117,,160,
1053590067,SARVAIYA AVANI P,2021,FFS,RENDERING,AGE 21+,307,,"3,733",,187,,373,,261,,"1,816",,219,,219,
1053590562,CHUA SILVERINA,2021,FFS,RENDERING,AGE 0-20,109,,"1,851",,105,,347,,48,,201,,109,,154,
1053590562,CHUA SILVERINA,2021,FFS,RENDERING,AGE 21+,130,,"1,268",,101,,198,,68,,336,,118,,118,
1053594580,ASGARIFAR KATI O,2021,FFS,RENDERING,AGE 0-20,190,,309,,0,,0,,38,,93,,0,,0,
1053594580,ASGARIFAR KATI O,2021,FFS,RENDERING,AGE 21+,,1,,1,0,,0,,0,,0,,0,,0,
1053594580,ASGARIFAR KATI O,2021,PHP,RENDERING,AGE 0-20,,1,,1,0,,0,,0,,0,,0,,0,
1053624999,SOLEIMANI PEDRAM N,2021,FFS,RENDERING,AGE 0-20,154,,632,,111,,214,,48,,105,,105,,109,
1053624999,SOLEIMANI PEDRAM N,2021,FFS,RENDERING,AGE 21+,330,,"1,064",,85,,109,,167,,297,,166,,166,
1053625129,MEJIA DINA R,2021,FFS,RENDERING,AGE 0-20,89,,861,,78,,269,,53,,173,,78,,93,
1053625129,MEJIA DINA R,2021,FFS,RENDERING,AGE 21+,82,,560,,55,,102,,61,,169,,54,,54,
1053625129,MEJIA DINA R,2021,PHP,RENDERING,AGE 0-20,18,,161,,15,,45,,14,,44,,16,,17,
1053625129,MEJIA DINA R,2021,PHP,RENDERING,AGE 21+,,1,,2,,1,,2,,1,,2,,1,,1
1053642249,SHAMS LAILA Z,2021,FFS,RENDERING,AGE 0-20,24,,157,,24,,76,,0,,0,,24,,24,
1053642249,SHAMS LAILA Z,2021,PHP,RENDERING,AGE 0-20,,1,,1,,1,,1,0,,0,,,1,,1
1053647198,MOKRIY IRENE,2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1053647198,MOKRIY IRENE,2021,FFS,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,1,,1,,1
1053651539,"OH, SAEKYU, DMD DENTAL CORP",2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,0,,0,
1053651539,SAEKYU OH D.M.D DENTAL CORP,2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,0,,0,
1053651778,DO SUSAN M,2021,FFS,RENDERING,AGE 0-20,"1,284",,"11,975",,993,,"3,164",,938,,"1,816",,899,,"1,113",
1053658476,"KANAGAKI, DEBRA, RDHAP",2021,FFS,RENDERING,AGE 21+,23,,24,,23,,23,,,1,,1,0,,0,
1053667832,NGUYEN AUDREY,2021,FFS,RENDERING,AGE 0-20,,1,,1,0,,0,,,1,,1,0,,0,
1053667832,NGUYEN AUDREY,2021,FFS,RENDERING,AGE 21+,57,,163,,0,,0,,55,,158,,,1,,1
1053667832,NGUYEN AUDREY,2021,PHP,RENDERING,AGE 21+,,1,,1,0,,0,,,1,,1,0,,0,
1053668285,YING WEN C,2021,FFS,RENDERING,AGE 0-20,118,,969,,95,,225,,86,,250,,60,,60,
1053668285,YING WEN C,2021,FFS,RENDERING,AGE 21+,268,,"1,311",,67,,127,,165,,471,,153,,153,
1053708024,PAHLAVANI ATOOSA,2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1053708024,PAHLAVANI ATOOSA,2021,FFS,RENDERING,AGE 21+,"1,515",,"5,035",,543,,788,,"1,505",,"2,277",,996,,996,
1053708487,FRENCH ANDREW J,2021,FFS,RENDERING,AGE 0-20,62,,364,,48,,93,,27,,93,,52,,52,
1053708487,FRENCH ANDREW J,2021,FFS,RENDERING,AGE 21+,182,,818,,65,,122,,138,,378,,92,,92,
1053713156,PARK JOSEPH,2021,FFS,RENDERING,AGE 0-20,"1,410",,"19,911",,"1,243",,"4,980",,"1,114",,"4,827",,"1,306",,"1,798",
1053713156,PARK JOSEPH,2021,FFS,RENDERING,AGE 21+,,1,,1,0,,0,,0,,0,,,1,,1
1053742742,GAUTAM PAWAN,2021,FFS,RENDERING,AGE 0-20,996,,"1,514",,0,,0,,229,,597,,0,,0,
1053742742,GAUTAM PAWAN,2021,FFS,RENDERING,AGE 21+,,1,,1,0,,0,,0,,0,,0,,0,
1053742742,GAUTAM PAWAN,2021,PHP,RENDERING,AGE 0-20,,1,,1,0,,0,,,1,,1,0,,0,
1053744177,CHIANG KEVIN,2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1053744177,CHIANG KEVIN,2021,FFS,RENDERING,AGE 21+,21,,56,,,1,,1,17,,24,,,1,,1
1053753350,TADANG BRIAN K,2021,FFS,RENDERING,AGE 0-20,75,,"1,159",,62,,228,,61,,165,,64,,84,
1053753350,TADANG BRIAN K,2021,FFS,RENDERING,AGE 21+,272,,"4,607",,188,,373,,254,,"1,803",,214,,214,
1053771402,CHU SHU-YU,2021,PHP,RENDERING,AGE 0-20,41,,93,,21,,31,,18,,33,,19,,19,
1053771402,CHU SHU-YU,2021,PHP,RENDERING,AGE 21+,114,,214,,22,,22,,71,,125,,40,,40,
1053778241,KIM MARIA,2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,0,,0,,,1,,1
1053778241,KIM MARIA,2021,FFS,RENDERING,AGE 21+,,1,,1,0,,0,,,1,,1,,1,,1
1053780874,AUNG WAI H,2021,FFS,RENDERING,AGE 0-20,,1,,1,0,,0,,,1,,1,0,,0,
1053780874,AUNG WAI H,2021,PHP,RENDERING,AGE 0-20,144,,696,,94,,282,,72,,101,,72,,72,
1053780874,AUNG WAI H,2021,PHP,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,1,,1,,1
1053794990,TURLA JUSTINE A,2021,FFS,RENDERING,AGE 0-20,229,,"1,296",,182,,437,,120,,266,,174,,176,
1053794990,TURLA JUSTINE A,2021,PHP,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1053794990,TURLA JUSTINE A,2021,PHP,RENDERING,AGE 21+,,1,,1,,1,,1,,1,,1,,1,,1
1053817932,JUNGMAN NICOLAUS R,2021,FFS,RENDERING,AGE 0-20,,1,,1,0,,0,,,1,,1,0,,0,
1053821413,BHATT DHELNI T,2021,FFS,RENDERING,AGE 0-20,297,,"2,203",,252,,"1,084",,90,,177,,282,,315,
1053821413,BHATT DHELNI T,2021,FFS,RENDERING,AGE 21+,933,,"3,225",,178,,330,,297,,810,,745,,745,
1053821413,BHATT DHELNI T,2021,PHP,RENDERING,AGE 0-20,,1,,2,,1,,2,0,,0,,,1,,1
1053821413,BHATT DHELNI T,2021,PHP,RENDERING,AGE 21+,,1,,1,,1,,1,,1,,1,,1,,1
1053843847,SILVERSTEIN SARAH T,2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,2,0,,0,,,1,,1
1053845180,LEE SERENA A,2021,FFS,RENDERING,AGE 0-20,,1,,1,0,,0,,,1,,1,0,,0,
1053845180,LEE SERENA A,2021,FFS,RENDERING,AGE 21+,242,,307,,0,,0,,242,,307,,0,,0,
1053851345,MORRIS RENETTRA A,2021,FFS,RENDERING,AGE 21+,61,,151,,22,,35,,61,,79,,24,,24,
1053851345,MORRIS RENETTRA A,2021,PHP,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1053851345,MORRIS RENETTRA A,2021,PHP,RENDERING,AGE 21+,19,,49,,,1,,1,15,,19,,,1,,1
1053866194,KUO RONALD,2021,FFS,RENDERING,AGE 0-20,142,,"1,885",,136,,700,,69,,155,,136,,141,
1053866194,KUO RONALD,2021,FFS,RENDERING,AGE 21+,271,,"1,946",,85,,168,,197,,614,,120,,120,
1053866194,KUO RONALD,2021,PHP,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1053866194,KUO RONALD,2021,PHP,RENDERING,AGE 21+,,1,,1,,1,,1,,1,,1,,1,,1
1053876094,JUAREZ HERNANDE ANGELICA,2021,FFS,RENDERING,AGE 0-20,451,,"3,535",,314,,912,,275,,879,,375,,381,
1053876094,JUAREZ HERNANDE ANGELICA,2021,FFS,RENDERING,AGE 21+,501,,"3,234",,111,,214,,306,,"1,444",,377,,377,
1053876094,JUAREZ HERNANDE ANGELICA,2021,GMC,RENDERING,AGE 0-20,,1,,1,,1,,1,0,,0,,,1,,1
1053885020,AVETISYAN EDUARD,2021,FFS,RENDERING,AGE 0-20,,1,,1,,1,,1,0,,0,,,1,,1
1053887687,APPELBLATT DEREK N,2021,FFS,RENDERING,AGE 21+,,1,,1,,1,,1,0,,0,,0,,0,
1053907618,KIM HEEKEUN,2021,FFS,RENDERING,AGE 0-20,"4,900",,"39,474",,"4,277",,"10,632",,"2,567",,"4,993",,"4,262",,"4,362",
1053915504,SULIEMAN SAAD A,2021,FFS,RENDERING,AGE 0-20,36,,107,,,1,,1,14,,28,,19,,19,
1053915504,SULIEMAN SAAD A,2021,FFS,RENDERING,AGE 21+,400,,"1,164",,12,,24,,279,,537,,125,,127,
1053915504,SULIEMAN SAAD A,2021,GMC,RENDERING,AGE 0-20,57,,241,,,1,,2,26,,45,,30,,31,
1053915504,SULIEMAN SAAD A,2021,GMC,RENDERING,AGE 21+,204,,677,,,1,,2,128,,270,,69,,70,
1053922534,GLISSMAN CHELSEA,2021,GMC,RENDERING,AGE 0-20,,1,,1,,1,,1,0,,0,,,1,,1
1053922534,GLISSMAN CHELSEA,2021,GMC,RENDERING,AGE 21+,,1,,1,0,,0,,0,,0,,,1,,1
1053924241,JAIN RASHMI,2021,FFS,RENDERING,AGE 0-20,411,,"1,628",,122,,297,,245,,721,,146,,146,
1053924241,JAIN RASHMI,2021,FFS,RENDERING,AGE 21+,303,,896,,58,,99,,143,,319,,148,,148,
1053939991,AZARPAJOUH TALAYEH,2021,FFS,RENDERING,AGE 0-20,,1,,2,0,,0,,,1,,2,0,,0,
1053939991,AZARPAJOUH TALAYEH,2021,FFS,RENDERING,AGE 21+,90,,139,,0,,0,,89,,117,,,1,,1
1053966705,WONG HARRISON N,2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,2,,1,,1,0,,0,
1053966705,WONG HARRISON N,2021,FFS,RENDERING,AGE 21+,21,,53,,0,,0,,21,,52,,0,,0,
1053966705,WONG HARRISON N,2021,PHP,RENDERING,AGE 0-20,,1,,1,,1,,1,,1,,1,0,,0,
1053966705,WONG HARRISON N,2021,PHP,RENDERING,AGE 21+,,1,,1,0,,0,,,1,,1,0,,0,
1063005973,MOHAMMED NAVEED I,2021,FFS,RENDERING,AGE 0-20,211,,923,,68,,177,,126,,353,,118,,118,
1063005973,MOHAMMED NAVEED I,2021,FFS,RENDERING,AGE 21+,498,,"1,420",,45,,74,,267,,646,,245,,250,
1063005973,MOHAMMED NAVEED I,2021,PHP,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1063005973,MOHAMMED NAVEED I,2021,PHP,RENDERING,AGE 21+,,1,,2,0,,0,,,1,,1,,1,,1
1063022903,TOURGOLI RAENA,2021,FFS,RENDERING,AGE 0-20,137,,544,,92,,186,,39,,71,,115,,116,
1063022903,TOURGOLI RAENA,2021,FFS,RENDERING,AGE 21+,686,,"2,685",,282,,517,,329,,925,,524,,524,
1063059459,CORTEZ MICHAEL A,2021,FFS,RENDERING,AGE 0-20,259,,"2,129",,157,,372,,137,,448,,239,,288,
1063059459,CORTEZ MICHAEL A,2021,FFS,RENDERING,AGE 21+,280,,"1,595",,26,,35,,198,,796,,227,,229,
1063062636,NGO VIAN,2021,FFS,RENDERING,AGE 0-20,32,,197,,31,,72,,,1,,1,31,,31,
1063062636,NGO VIAN,2021,FFS,RENDERING,AGE 21+,23,,126,,22,,43,,,1,,2,20,,20,
1063068849,RAUFY MUZMML,2021,FFS,RENDERING,AGE 0-20,168,,"1,667",,139,,584,,63,,173,,141,,146,
1063068849,RAUFY MUZMML,2021,FFS,RENDERING,AGE 21+,678,,"4,943",,377,,757,,439,,"1,742",,482,,488,
1063085637,NAGRA RAJBIR K,2021,FFS,RENDERING,AGE 0-20,289,,"1,555",,269,,629,,108,,121,,269,,269,
1063085637,NAGRA RAJBIR K,2021,FFS,RENDERING,AGE 21+,45,,117,,,1,,2,34,,71,,,1,,1
1063093284,RAVEENDRAN MENO SHILPA,2021,FFS,RENDERING,AGE 0-20,35,,177,,32,,82,,,1,,2,31,,31,
1063093284,RAVEENDRAN MENO SHILPA,2021,FFS,RENDERING,AGE 21+,61,,216,,46,,46,,17,,32,,49,,49,
1063094977,DHAMI JASPREET S,2021,FFS,RENDERING,AGE 0-20,249,,943,,179,,613,,146,,316,,,1,,1
1063094977,DHAMI JASPREET S,2021,FFS,RENDERING,AGE 21+,515,,"1,549",,113,,165,,474,,"1,369",,,1,,1
1063180578,DEOL TAPINDER K,2021,FFS,RENDERING,AGE 0-20,52,,241,,34,,59,,23,,45,,33,,33,
1063180578,DEOL TAPINDER K,2021,FFS,RENDERING,AGE 21+,76,,266,,15,,16,,40,,92,,39,,39,
1063180578,DEOL TAPINDER K,2021,PHP,RENDERING,AGE 0-20,,1,,1,,1,,1,0,,0,,,1,,1
1063180578,DEOL TAPINDER K,2021,PHP,RENDERING,AGE 21+,,1,,1,,1,,1,0,,0,,,1,,1
1063412054,SHAH JOLLY,2021,FFS,RENDERING,AGE 0-20,164,,"1,807",,147,,428,,61,,208,,151,,193,
1063412054,SHAH JOLLY,2021,FFS,RENDERING,AGE 21+,210,,"1,591",,154,,300,,92,,294,,183,,183,
1063414274,ROLDAN MARY JANET C,2021,FFS,RENDERING,AGE 0-20,406,,"4,785",,386,,"1,139",,183,,309,,389,,510,
1063414274,ROLDAN MARY JANET C,2021,FFS,RENDERING,AGE 21+,347,,"2,591",,220,,440,,159,,393,,303,,303,
1063420255,"PHAM, STACY",2021,FFS,RENDERING,AGE 0-20,321,,"3,648",,304,,"1,179",,183,,517,,309,,385,
1063420255,"PHAM, STACY",2021,FFS,RENDERING,AGE 21+,396,,"3,016",,279,,557,,288,,"1,101",,306,,306,
1063432367,AVILA ANGELA A,2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,2,,1,,1,,1,,1
1063432367,AVILA ANGELA A,2021,FFS,RENDERING,AGE 21+,,1,,1,,1,,1,0,,0,,0,,0,
1063432961,VU DOAN D,2021,FFS,RENDERING,AGE 0-20,338,,"3,519",,311,,"1,007",,182,,443,,328,,460,
1063432961,VU DOAN D,2021,FFS,RENDERING,AGE 21+,247,,"1,691",,134,,266,,154,,583,,216,,216,
1063438265,"AVAKIAN, ARTASHES DDS",2021,FFS,RENDERING,AGE 0-20,157,,"1,832",,132,,358,,92,,291,,142,,196,
1063438265,"AVAKIAN, ARTASHES DDS",2021,FFS,RENDERING,AGE 21+,483,,"3,764",,188,,294,,356,,"1,550",,362,,362,
1063486298,"AZER, SOHEIR S, DDS",2021,FFS,RENDERING,AGE 0-20,14,,105,,12,,21,,,1,,2,13,,13,
1063486298,"AZER, SOHEIR S, DDS",2021,FFS,RENDERING,AGE 21+,101,,885,,73,,111,,66,,348,,86,,86,
1063501195,"NAFTALIN, GERALD L, DDS",2021,FFS,RENDERING,AGE 0-20,60,,363,,51,,78,,22,,46,,40,,42,
1063501195,"NAFTALIN, GERALD L, DDS",2021,FFS,RENDERING,AGE 21+,131,,785,,89,,90,,80,,230,,62,,62,
1063502128,"AKHAVE, SHAILA J, DDS",2021,FFS,RENDERING,AGE 0-20,24,,182,,23,,53,,,1,,2,22,,25,
1063502128,"AKHAVE, SHAILA J, DDS",2021,FFS,RENDERING,AGE 21+,49,,258,,34,,34,,26,,114,,32,,32,
1063503993,OCAMPO SERGIO G,2021,FFS,RENDERING,AGE 0-20,20,,163,,18,,32,,,1,,2,18,,19,
1063503993,OCAMPO SERGIO G,2021,FFS,RENDERING,AGE 21+,104,,719,,30,,30,,76,,439,,70,,70,
1063508166,"KSADJIKIAN, LOUSIN, DDS",2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1063508166,"KSADJIKIAN, LOUSIN, DDS",2021,FFS,RENDERING,AGE 21+,99,,524,,52,,54,,77,,306,,68,,72,
1063508737,BAILEY JR JAMES M,2021,FFS,RENDERING,AGE 0-20,45,,67,,0,,0,,,1,,2,0,,0,
1063510246,"NGUYEN, LEGIANG THI DDS",2021,FFS,RENDERING,AGE 0-20,107,,995,,103,,338,,60,,127,,104,,146,
1063510246,"NGUYEN, LEGIANG THI DDS",2021,FFS,RENDERING,AGE 21+,331,,"2,930",,241,,242,,261,,"1,103",,265,,266,
1063511509,"TRAN, KIM H DDS",2021,FFS,RENDERING,AGE 0-20,476,,"7,489",,461,,"2,166",,337,,937,,461,,676,
1063511509,"TRAN, KIM H DDS",2021,FFS,RENDERING,AGE 21+,258,,"2,848",,175,,321,,240,,"1,282",,212,,212,
1063514370,"HUYNH, PHUONG DDS",2021,FFS,RENDERING,AGE 0-20,149,,"2,231",,144,,613,,55,,146,,145,,170,
1063514370,"HUYNH, PHUONG DDS",2021,FFS,RENDERING,AGE 21+,15,,167,,13,,25,,,1,,2,13,,13,
1063532299,RICHARDSON PAUL L,2021,FFS,RENDERING,AGE 0-20,"1,358",,"8,652",,"1,110",,"3,058",,533,,"1,497",,861,,966,
1063532299,RICHARDSON PAUL L,2021,FFS,RENDERING,AGE 21+,"2,321",,"9,399",,386,,398,,"1,128",,"4,145",,918,,918,
1063532315,"GANDHI, ASHOKKUMAR R DDS",2021,FFS,RENDERING,AGE 0-20,123,,"1,089",,112,,409,,55,,226,,111,,151,
1063532315,"GANDHI, ASHOKKUMAR R DDS",2021,FFS,RENDERING,AGE 21+,384,,"2,185",,211,,211,,262,,"1,060",,270,,270,
1063532315,"GANDHI, ASHOKKUMAR R DDS",2021,PHP,RENDERING,AGE 21+,,1,,1,0,,0,,,1,,1,0,,0,
1063532802,"ABUL-FIELAT, MOHAMMAD, DDS I",2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,0,,0,,0,,0,
1063532802,MOHAMMAD ABUL FIELAT DDS INC,2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,0,,0,,0,,0,
1063535912,NGUYEN HONG-HANH T,2021,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1063535912,NGUYEN HONG-HANH T,2021,FFS,RENDERING,AGE 21+,76,,297,,43,,44,,30,,60,,54,,54,
1063535912,NGUYEN HONG-HANH T,2021,GMC,RENDERING,AGE 0-20,,1,,2,,1,,2,,1,,1,,1,,1
1063535912,NGUYEN HONG-HANH T,2021,GMC,RENDERING,AGE 21+,13,,51,,12,,16,,,1,,2,,1,,1
1063538882,"DAO, TIANNA-THUY, DDS",2021,FFS,RENDERING,AGE 0-20,71,,406,,61,,89,,13,,24,,67,,80,
1063538882,"DAO, TIANNA-THUY, DDS",2021,FFS,RENDERING,AGE 21+,179,,922,,113,,113,,92,,190,,153,,153,
1063541985,"KHATCHATURIAN, CHRIS",2021,FFS,RENDERING,AGE 0-20,"1,059",,"8,609",,765,,"2,272",,540,,"1,059",,625,,647,
